Dog_1;2;(2, 2);0.7050000000000001;0.10592966416448234
Dog_1;2;(2, 4);0.7512500000000001;0.11762884484210871
Dog_1;2;(2, 8);0.7303125000000001;0.10080104510591364
Dog_1;2;(2, 16);0.8318229166666666;0.03998304219534131
Dog_1;2;(4, 2);0.7681250000000001;0.1564326709979586
Dog_1;2;(4, 4);0.7919791666666667;0.06023644095931009
Dog_1;2;(4, 8);0.7570833333333333;0.13985731816549488
Dog_1;2;(4, 16);0.8328125;0.048009421095123475
Dog_1;2;(8, 2);0.8064583333333333;0.15334295712552304
Dog_1;2;(8, 4);0.7190624999999999;0.09974555301978243
Dog_1;2;(8, 8);0.7650000000000001;0.09733782809256519
Dog_1;2;(8, 16);0.7993750000000001;0.08023836018043021
Dog_1;2;(16, 2);0.6917708333333333;0.20523328951463984
Dog_1;2;(16, 4);0.8135416666666666;0.11596141000829158
Dog_1;2;(16, 8);0.8071874999999998;0.11094625356701125
Dog_1;2;(16, 16);0.7721875;0.11297142737337512
Dog_1;2;(2, 2, 2);0.7347916666666666;0.14173650239479987
Dog_1;2;(2, 2, 4);0.6852083333333334;0.19610176638107518
Dog_1;2;(2, 2, 8);0.6934375000000002;0.14621364101698733
Dog_1;2;(2, 2, 16);0.7278125;0.07179615240387187
Dog_1;2;(2, 4, 2);0.6395833333333334;0.12261792793062523
Dog_1;2;(2, 4, 4);0.8136979166666667;0.08708788116115172
Dog_1;2;(2, 4, 8);0.72875;0.14336391388894051
Dog_1;2;(2, 4, 16);0.7010416666666667;0.12514401426179184
Dog_1;2;(2, 8, 2);0.6941666666666666;0.16115576488464678
Dog_1;2;(2, 8, 4);0.7682291666666667;0.08097710581804383
Dog_1;2;(2, 8, 8);0.8014583333333333;0.1273010430261887
Dog_1;2;(2, 8, 16);0.7094270833333335;0.12630744189663656
Dog_1;2;(2, 16, 2);0.6216666666666667;0.15049455508792042
Dog_1;2;(2, 16, 4);0.6976041666666666;0.14556657149260302
Dog_1;2;(2, 16, 8);0.7357291666666667;0.12779242065857344
Dog_1;2;(2, 16, 16);0.8291666666666666;0.04724621530991783
Dog_1;2;(4, 2, 2);0.73875;0.10392137786700958
Dog_1;2;(4, 2, 4);0.7089583333333334;0.18385295679488603
Dog_1;2;(4, 2, 8);0.8102083333333333;0.12833468614005597
Dog_1;2;(4, 2, 16);0.7919791666666667;0.09374398128828203
Dog_1;2;(4, 4, 2);0.7764583333333333;0.12163455626497667
Dog_1;2;(4, 4, 4);0.7121875;0.07305760189360477
Dog_1;2;(4, 4, 8);0.77375;0.11123985596698498
Dog_1;2;(4, 4, 16);0.7691666666666667;0.15649231211148995
Dog_1;2;(4, 8, 2);0.7843749999999999;0.11790267879342976
Dog_1;2;(4, 8, 4);0.7933333333333333;0.09474380659910643
Dog_1;2;(4, 8, 8);0.8282291666666668;0.08405701396803375
Dog_1;2;(4, 8, 16);0.7598958333333334;0.14191078843766602
Dog_1;2;(4, 16, 2);0.6389583333333333;0.16579930555410125
Dog_1;2;(4, 16, 4);0.7404166666666667;0.13844122298731046
Dog_1;2;(4, 16, 8);0.7605208333333334;0.14528259100800756
Dog_1;2;(4, 16, 16);0.80375;0.06515739490734046
Dog_1;2;(8, 2, 2);0.6767708333333333;0.13748090145139755
Dog_1;2;(8, 2, 4);0.7754166666666666;0.1771906537540222
Dog_1;2;(8, 2, 8);0.7988541666666666;0.13928777788967864
Dog_1;2;(8, 2, 16);0.771875;0.12993053699744508
Dog_1;2;(8, 4, 2);0.7027083333333335;0.11821443557272428
Dog_1;2;(8, 4, 4);0.7993750000000001;0.10138708141463475
Dog_1;2;(8, 4, 8);0.7735416666666668;0.09921479924330283
Dog_1;2;(8, 4, 16);0.7471875000000001;0.11413149549484088
Dog_1;2;(8, 8, 2);0.7283333333333333;0.1540235822492416
Dog_1;2;(8, 8, 4);0.8003125000000001;0.10664733711578968
Dog_1;2;(8, 8, 8);0.753125;0.11336856070161405
Dog_1;2;(8, 8, 16);0.7550000000000001;0.10912053732761151
Dog_1;2;(8, 16, 2);0.7878125;0.09512395969645783
Dog_1;2;(8, 16, 4);0.7433333333333334;0.10601198831578756
Dog_1;2;(8, 16, 8);0.7601041666666667;0.10773653724866664
Dog_1;2;(8, 16, 16);0.7636458333333334;0.12416229718262571
Dog_1;2;(16, 2, 2);0.6808333333333332;0.11360873401479506
Dog_1;2;(16, 2, 4);0.7779166666666667;0.12126789673189593
Dog_1;2;(16, 2, 8);0.7722916666666666;0.07387935924344653
Dog_1;2;(16, 2, 16);0.8032291666666665;0.10625428912911389
Dog_1;2;(16, 4, 2);0.7843749999999999;0.09960425163839366
Dog_1;2;(16, 4, 4);0.7866666666666667;0.0894485420041415
Dog_1;2;(16, 4, 8);0.8092708333333334;0.08002847800418715
Dog_1;2;(16, 4, 16);0.7510416666666668;0.10614782669047498
Dog_1;2;(16, 8, 2);0.7795833333333334;0.11808218653877385
Dog_1;2;(16, 8, 4);0.7414583333333333;0.09080657098103273
Dog_1;2;(16, 8, 8);0.8003124999999999;0.09880119102127372
Dog_1;2;(16, 8, 16);0.77;0.07645123718205395
Dog_1;2;(16, 16, 2);0.7240625;0.20808641617660253
Dog_1;2;(16, 16, 4);0.7551041666666667;0.11933899980727171
Dog_1;2;(16, 16, 8);0.7355208333333334;0.11486159394631827
Dog_1;2;(16, 16, 16);0.7898958333333335;0.10470672501749295
Dog_1;2;(2, 2, 2, 2);0.6145833333333333;0.18058546760775385
Dog_1;2;(2, 2, 2, 4);0.7877083333333333;0.09232575555547266
Dog_1;2;(2, 2, 2, 8);0.7496875000000001;0.12452409405412271
Dog_1;2;(2, 2, 2, 16);0.74375;0.14635472271543246
Dog_1;2;(2, 2, 4, 2);0.6575;0.16550952473431182
Dog_1;2;(2, 2, 4, 4);0.5664583333333333;0.09678961290689544
